,mig_int_sex,mig_int_age,mig_int_temporalidad,mig_int_freq,mig_int_motivo,mig_int_motivo/1,mig_int_motivo/2,mig_int_motivo/3,mig_int_motivo/4,mig_int_motivo/5,mig_int_motivo/6,mig_int_motivo/7,mig_int_motivo/8,mig_int_motivo/9,mig_int_motivo/10,mig_int_motivo/11,mig_int_motivo/12,mig_int_motivo/13,mig_int_motivo/99,mig_int_gt,mig_int_gt/GT01,mig_int_gt/GT02,mig_int_gt/GT03,mig_int_gt/GT04,mig_int_gt/GT05,mig_int_gt/GT06,mig_int_gt/GT07,mig_int_gt/GT08,mig_int_gt/GT09,mig_int_gt/GT10,mig_int_gt/GT11,mig_int_gt/GT12,mig_int_gt/GT13,mig_int_gt/GT14,mig_int_gt/GT15,mig_int_gt/GT16,mig_int_gt/GT17,mig_int_gt/GT18,mig_int_gt/GT19,mig_int_gt/GT20,mig_int_gt/GT21,mig_int_gt/GT22,mig_int_slv,mig_int_slv/1184,mig_int_slv/1185,mig_int_slv/1186,mig_int_slv/1187,mig_int_slv/1188,mig_int_slv/1189,mig_int_slv/1190,mig_int_slv/1191,mig_int_slv/1192,mig_int_slv/1193,mig_int_slv/1194,mig_int_slv/1195,mig_int_slv/1196,mig_int_slv/1197,mig_int_hnd,mig_int_hnd/901725,mig_int_hnd/901726,mig_int_hnd/901727,mig_int_hnd/901728,mig_int_hnd/901729,mig_int_hnd/901730,mig_int_hnd/901731,mig_int_hnd/901732,mig_int_hnd/901733,mig_int_hnd/901734,mig_int_hnd/901735,mig_int_hnd/901736,mig_int_hnd/901737,mig_int_hnd/901738,mig_int_hnd/901739,mig_int_hnd/901740,mig_int_hnd/901741,mig_int_hnd/901742,mig_int_area,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country
612,2,15,2,4.0,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,613,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4082,175936144,0c0e4322-c7af-4d20-9d90-aef8255b4463,2021-05-05T00:08:47,,[],submitted_via_web,wfpmandeteam,[],HND
613,2,21,2,4.0,3 8 6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,614,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4082,175936144,0c0e4322-c7af-4d20-9d90-aef8255b4463,2021-05-05T00:08:47,,[],submitted_via_web,wfpmandeteam,[],HND
614,2,25,2,5.0,1 8 2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,615,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4082,175936144,0c0e4322-c7af-4d20-9d90-aef8255b4463,2021-05-05T00:08:47,,[],submitted_via_web,wfpmandeteam,[],HND
615,2,50,2,2.0,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,616,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4083,175936145,f411bc6b-c91a-4965-86e5-93b844f29222,2021-05-05T00:08:48,,[],submitted_via_web,wfpmandeteam,[],HND
616,2,20,1,,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,617,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4085,175936385,98bb9f6d-f2e3-4851-8957-42b1cb66efb6,2021-05-05T00:13:55,,[],submitted_via_web,wfpmandeteam,[],HND
617,1,25,1,,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,618,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4085,175936385,98bb9f6d-f2e3-4851-8957-42b1cb66efb6,2021-05-05T00:13:55,,[],submitted_via_web,wfpmandeteam,[],HND
618,2,12,2,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,619,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4086,175936386,e5c4a666-524f-4cec-8622-853285c27f3d,2021-05-05T00:13:56,,[],submitted_via_web,wfpmandeteam,[],HND
619,1,37,2,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,620,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4086,175936386,e5c4a666-524f-4cec-8622-853285c27f3d,2021-05-05T00:13:56,,[],submitted_via_web,wfpmandeteam,[],HND
620,1,23,2,3.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,621,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4088,175936388,d9a03bf6-2622-4bf5-9870-982ab390c599,2021-05-05T00:13:58,,[],submitted_via_web,wfpmandeteam,[],HND
621,2,28,2,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,622,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4088,175936388,d9a03bf6-2622-4bf5-9870-982ab390c599,2021-05-05T00:13:58,,[],submitted_via_web,wfpmandeteam,[],HND
622,2,54,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,623,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4088,175936388,d9a03bf6-2622-4bf5-9870-982ab390c599,2021-05-05T00:13:58,,[],submitted_via_web,wfpmandeteam,[],HND
623,2,24,2,5.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,624,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4090,175936390,29845d5f-7f3b-46e0-a010-b26cb2949498,2021-05-05T00:14:00,,[],submitted_via_web,wfpmandeteam,[],HND
624,2,29,2,1.0,1 4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732 901733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,625,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4097,175937985,e7848fc3-7f66-4c31-a915-5cad59834443,2021-05-05T00:41:54,,[],submitted_via_web,wfpmandeteam,[],HND
625,2,49,2,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901731 901728 901725 901739 901741 901730 901729,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,626,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4119,175939523,4fd0808e-0d9c-4684-9792-1bd1accb7c7b,2021-05-05T01:10:26,,[],submitted_via_web,wfpmandeteam,[],HND
626,2,42,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,627,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4121,175939526,b908b33d-c7db-4937-b44c-d75cac802649,2021-05-05T01:10:29,,[],submitted_via_web,wfpmandeteam,[],HND
627,2,35,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730 901725 901734 901737 901738 901728 901727 901726 901729 901731 901733 901736 901739 901740 901741 901742 901735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,628,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4122,175939528,254bb86d-4057-472a-9369-e6273c150338,2021-05-05T01:10:31,,[],submitted_via_web,wfpmandeteam,[],HND
628,2,20,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,629,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4139,175940886,f506d539-f840-4470-868a-b664092099af,2021-05-05T01:36:59,,[],submitted_via_web,,[],GT
629,1,26,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,630,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4139,175940886,f506d539-f840-4470-868a-b664092099af,2021-05-05T01:36:59,,[],submitted_via_web,,[],GT
630,1,32,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,631,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4162,175946116,b1bbeaf9-8c79-427b-a020-a3a45351788f,2021-05-05T03:05:44,,[],submitted_via_web,wfpmandeteam,[],HND
631,2,30,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,632,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4163,175946118,3693a6dd-80ce-4de5-a7af-541c69ce6b73,2021-05-05T03:05:45,,[],submitted_via_web,wfpmandeteam,[],HND
632,2,35,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,633,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4163,175946118,3693a6dd-80ce-4de5-a7af-541c69ce6b73,2021-05-05T03:05:45,,[],submitted_via_web,wfpmandeteam,[],HND
633,1,46,2,2.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,634,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4177,176080913,5b0612a1-ab05-47fa-9b78-65ea374affab,2021-05-05T12:43:09,,[],submitted_via_web,wfpmandeteam,[],HND
634,1,48,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,635,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4198,176146306,38e06fa9-2f00-46cc-9e27-57194303d5b2,2021-05-05T17:02:19,,[],submitted_via_web,wfpmandeteam,[],HND
635,2,49,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,636,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4198,176146306,38e06fa9-2f00-46cc-9e27-57194303d5b2,2021-05-05T17:02:19,,[],submitted_via_web,wfpmandeteam,[],HND
636,2,28,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,637,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4199,176152089,86d9a2f1-ae87-4868-bca8-30430f83534b,2021-05-05T17:27:53,,[],submitted_via_web,wfpmandeteam,[],HND
637,2,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,638,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4201,176166028,0e4c14d1-223a-484a-b746-4ad35c1d0f70,2021-05-05T18:39:06,,[],submitted_via_web,,[],SLV
638,3,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,1185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,99,639,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4220,176166294,d3b720bc-da55-4732-af52-f14609ffb4f7,2021-05-05T18:41:11,,[],submitted_via_web,,[],SLV
639,3,0,99,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,1185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,99,640,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4220,176166294,d3b720bc-da55-4732-af52-f14609ffb4f7,2021-05-05T18:41:11,,[],submitted_via_web,,[],SLV
640,2,24,3,6.0,2 6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,641,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4234,176174216,51445751-8942-4e86-8cf5-5133228e23e5,2021-05-05T19:35:33,,[],submitted_via_web,wfpmandeteam,[],HND
641,2,22,2,2.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,642,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4244,176174828,65c3b9dc-582e-4451-9fee-37f77376799d,2021-05-05T19:42:04,,[],submitted_via_web,,[],SLV
642,2,48,2,7.0,1 5 7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,643,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4260,176176174,85100001-8166-4268-99f2-349edb9b3a65,2021-05-05T19:54:25,,[],submitted_via_web,wfpmandeteam,[],HND
643,2,45,2,7.0,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,644,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4261,176176181,7b745197-09dd-46af-a8c9-9522ada5f1d7,2021-05-05T19:54:26,,[],submitted_via_web,wfpmandeteam,[],HND
644,2,30,2,7.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,645,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4262,176176186,736fee2b-5a0d-49aa-ad93-5106b3a7ecc8,2021-05-05T19:54:28,,[],submitted_via_web,wfpmandeteam,[],HND
645,1,28,2,1.0,1 3 7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,646,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4263,176176191,bbe6d588-0d04-4997-a6ba-b177c258b83f,2021-05-05T19:54:30,,[],submitted_via_web,wfpmandeteam,[],HND
646,2,35,2,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,647,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4268,176176832,60c43540-2c3e-4113-b739-e3ae76636113,2021-05-05T19:58:32,,[],submitted_via_web,wfpmandeteam,[],HND
647,2,21,2,1.0,1 3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,648,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4286,176181755,b49053b9-42c6-443e-95ab-d58619097e9d,2021-05-05T20:35:40,,[],submitted_via_web,,[],SLV
648,1,27,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,649,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4290,176181958,abcdaec8-73fe-4b06-be88-2624f37cdf13,2021-05-05T20:37:28,,[],submitted_via_web,,[],SLV
649,1,30,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,650,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4311,176182538,3bc317ef-fc9e-4aac-b725-79fb6d75fca0,2021-05-05T20:42:28,,[],submitted_via_web,,[],SLV
650,1,35,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,651,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4311,176182538,3bc317ef-fc9e-4aac-b725-79fb6d75fca0,2021-05-05T20:42:28,,[],submitted_via_web,,[],SLV
651,1,93,2,4.0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,652,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4315,176183149,c6711eda-1ab4-470e-b4b8-77d7bcd7ecda,2021-05-05T20:48:26,,[],submitted_via_web,,[],SLV
652,2,1,3,4.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,1188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,653,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4334,176184617,eafef728-d513-41ea-9017-45fea61afd64,2021-05-05T21:00:55,,[],submitted_via_web,,[],SLV
653,1,21,2,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,654,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4338,176184917,8310af14-58da-4d2f-92e5-3ca4c4f21b1a,2021-05-05T21:02:36,,[],submitted_via_web,,[],SLV
654,1,24,2,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2,655,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4338,176184917,8310af14-58da-4d2f-92e5-3ca4c4f21b1a,2021-05-05T21:02:36,,[],submitted_via_web,,[],SLV
655,2,26,2,4.0,2 1 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,656,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4350,176187906,c705c370-6dd7-4669-9f17-30b793425d3d,2021-05-05T21:25:17,,[],submitted_via_web,wfpmandeteam,[],HND
656,2,24,2,3.0,99 1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,657,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4351,176187909,166b24a5-c4e8-4b05-8507-389464422658,2021-05-05T21:25:19,,[],submitted_via_web,wfpmandeteam,[],HND
657,1,22,2,3.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732 901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,658,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4387,176200752,a98a9bf3-a02b-4f87-b5b4-e78b068f793d,2021-05-05T23:42:22,,[],submitted_via_web,wfpmandeteam,[],HND
658,1,29,2,3.0,2 6 8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730 901732 901726,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,659,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4387,176200752,a98a9bf3-a02b-4f87-b5b4-e78b068f793d,2021-05-05T23:42:22,,[],submitted_via_web,wfpmandeteam,[],HND
659,1,19,2,1.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,660,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,4388,176200753,f0d399c3-1e9d-42a7-9d66-ccc0ec380957,2021-05-05T23:42:23,,[],submitted_via_web,wfpmandeteam,[],HND
